"graph","n_sample","iter","time","d_cpdag","TPR","FPR","obj"
2,1600,8,0.00611543655395508,9,0.642857142857143,0.043956043956044,9.26020102616031
2,1600,9,0.00620532035827637,9,0.642857142857143,0.043956043956044,8.90571105595135
2,1600,10,0.00609064102172852,0,1,0,9.01286837124986
2,3200,1,0.00670742988586426,0,1,0,8.95983970681404
2,3200,2,0.0249226093292236,0,1,0,8.96844345064471
2,3200,3,0.00674104690551758,0,1,0,9.03993324876984
2,3200,4,0.00679183006286621,9,0.714285714285714,0.0555555555555556,8.96070578625397
2,3200,5,0.0257937908172607,9,0.714285714285714,0.0555555555555556,9.25552992151463
2,3200,6,0.00706148147583008,0,1,0,8.91687767619954
2,3200,7,0.00696516036987305,9,0.714285714285714,0.0555555555555556,9.13612705741175
2,3200,8,0.00659704208374023,9,0.642857142857143,0.043956043956044,9.08750310830713
2,3200,9,0.00736784934997559,0,1,0,8.86661698865736
2,3200,10,0.00677633285522461,0,1,0,8.94209239134
3,50,1,0.00505256652832031,20,0.208333333333333,0.0105263157894737,15.613831734386
3,50,2,0.0683929920196533,14,0.5,0.0227272727272727,15.8505300448164
3,50,3,0.00510835647583008,19,0.208333333333333,0,15.6269795087495
3,50,4,0.00526118278503418,20,0.25,0.0212765957446809,15.1882732152059
3,50,5,0.00565195083618164,23,0.208333333333333,0.0421052631578947,14.1143166469425
3,50,6,0.00583553314208984,17,0.375,0.021978021978022,15.4728860846576
3,50,7,0.00564908981323242,15,0.458333333333333,0.0224719101123595,14.2857169346082
3,50,8,0.00560474395751953,19,0.333333333333333,0.0326086956521739,16.259536413846
3,50,9,0.00525593757629395,21,0.25,0.0319148936170213,15.0367287699078
3,50,10,0.00557971000671387,21,0.25,0.0319148936170213,15.2904183320421
3,100,1,0.00603652000427246,15,0.5,0.0340909090909091,14.0239596519798
3,100,2,0.00627732276916504,17,0.5,0.0568181818181818,13.741881834459
3,100,3,0.00628447532653809,16,0.5,0.0454545454545455,12.9092294523928
3,100,4,0.00640058517456055,17,0.5,0.0568181818181818,12.2421476698686
3,100,5,0.0068202018737793,13,0.541666666666667,0.0229885057471264,13.7042610322902
3,100,6,0.00572729110717773,25,0.25,0.074468085106383,13.0358165532802
3,100,7,0.0161490440368652,15,0.416666666666667,0.0111111111111111,12.9327039813085
3,100,8,0.0069425106048584,8,0.75,0.024390243902439,12.9956198219997
3,100,9,0.00677895545959473,8,0.75,0.024390243902439,12.2476447049302
3,100,10,0.00568222999572754,26,0.208333333333333,0.0736842105263158,13.2248264104086
3,200,1,0.00668191909790039,16,0.583333333333333,0.0697674418604651,12.8796142643831
3,200,2,0.00669026374816895,13,0.625,0.0470588235294118,11.7727503283167
3,200,3,0.00736021995544434,4,0.916666666666667,0.0256410256410256,11.4506579099445
3,200,4,0.00757575035095215,7,0.833333333333333,0.0375,11.1646830787236
3,200,5,0.00739622116088867,8,0.833333333333333,0.05,11.4859269202001
3,200,6,0.00734257698059082,6,0.833333333333333,0.025,11.5428116700815
3,200,7,0.00689196586608887,6,0.791666666666667,0.0123456790123457,12.1461581340516
3,200,8,0.0185890197753906,8,0.833333333333333,0.05,11.8316712883264
3,200,9,0.0076441764831543,12,0.75,0.0731707317073171,11.0043630886323
3,200,10,0.0110132694244385,0,1,0,11.6281191637198
3,300,1,0.00913190841674805,9,0.833333333333333,0.0625,11.7476742857725
3,300,2,0.0072333812713623,24,0.416666666666667,0.111111111111111,11.8602119772549
3,300,3,0.00833272933959961,8,0.833333333333333,0.05,11.1046071292969
3,300,4,0.0075385570526123,0,1,0,10.628015103581
3,300,5,0.0187673568725586,12,0.666666666666667,0.0476190476190476,11.731542926217
3,300,6,0.00660061836242676,9,0.75,0.0365853658536585,11.5545229035484
3,300,7,0.00744152069091797,8,0.833333333333333,0.05,11.0123182516428
3,300,8,0.00745463371276855,5,0.916666666666667,0.0384615384615385,11.4177261610726
3,300,9,0.00725221633911133,9,0.791666666666667,0.0493827160493827,10.8313227095547
3,300,10,0.00726699829101562,6,0.833333333333333,0.025,11.6177016120083
3,400,1,0.00783634185791016,0,1,0,11.529098558158
3,400,2,0.0077362060546875,8,0.833333333333333,0.05,11.0122148164485
3,400,3,0.00808954238891602,5,0.916666666666667,0.0384615384615385,10.9489048322466
3,400,4,0.0077202320098877,8,0.833333333333333,0.05,10.4810469573792
3,400,5,0.0128588676452637,8,0.833333333333333,0.05,10.9844031862555
3,400,6,0.00701069831848145,15,0.708333333333333,0.0963855421686747,10.9279698788557
3,400,7,0.00787782669067383,8,0.833333333333333,0.05,10.820761271888
3,400,8,0.00808954238891602,8,0.833333333333333,0.05,11.3726914292524
3,400,9,0.00742769241333008,8,0.833333333333333,0.05,10.5499259325406
3,400,10,0.00801634788513184,8,0.833333333333333,0.05,11.2919402871054
3,500,1,0.00738215446472168,8,0.833333333333333,0.05,11.2825653722213
3,500,2,0.00796818733215332,8,0.833333333333333,0.05,10.7457889325955
3,500,3,0.00773239135742188,9,0.833333333333333,0.0625,10.8872251357764
3,500,4,0.00702023506164551,14,0.666666666666667,0.0714285714285714,10.8026770079559
3,500,5,0.00811862945556641,8,0.833333333333333,0.05,10.9518117916242
3,500,6,0.00747513771057129,8,0.833333333333333,0.05,10.8690427150952
3,500,7,0.00741958618164062,8,0.833333333333333,0.05,10.6927014308871
3,500,8,0.013660192489624,8,0.833333333333333,0.05,11.1581088610638
3,500,9,0.00720858573913574,0,1,0,10.4143611717347
3,500,10,0.0081331729888916,9,0.833333333333333,0.0625,11.1699895796506
3,800,1,0.00742983818054199,15,0.708333333333333,0.0963855421686747,11.0365374943905
3,800,2,0.00794386863708496,16,0.708333333333333,0.108433734939759,10.5551043299277
3,800,3,0.0074915885925293,9,0.833333333333333,0.0625,10.694552009914
3,800,4,0.0151278972625732,9,0.833333333333333,0.0625,10.5223094057273
3,800,5,0.00806522369384766,8,0.833333333333333,0.05,10.7829034022148
3,800,6,0.00745820999145508,8,0.833333333333333,0.05,10.6513358373587
3,800,7,0.0078425407409668,16,0.708333333333333,0.108433734939759,10.7674899178417
3,800,8,0.00731801986694336,17,0.666666666666667,0.107142857142857,11.0912511144145
3,800,9,0.00810956954956055,8,0.833333333333333,0.05,10.460729192431
3,800,10,0.00746941566467285,8,0.833333333333333,0.05,10.8360008588008
3,1000,1,0.00815773010253906,9,0.833333333333333,0.0625,10.791778655617
3,1000,2,0.00786995887756348,16,0.708333333333333,0.108433734939759,10.5257001358522
3,1000,3,0.0076758861541748,9,0.833333333333333,0.0625,10.592555090235
3,1000,4,0.00761699676513672,9,0.833333333333333,0.0625,10.4439888060287
3,1000,5,0.00797486305236816,15,0.75,0.109756097560976,10.7908879511435
3,1000,6,0.00822281837463379,9,0.833333333333333,0.0625,10.6053495711233
3,1000,7,0.00754642486572266,9,0.833333333333333,0.0625,10.6521111802704
3,1000,8,0.0077826976776123,9,0.833333333333333,0.0625,10.8006317893237
3,1000,9,0.00766730308532715,9,0.833333333333333,0.0625,10.3683632234235
3,1000,10,0.00753998756408691,9,0.833333333333333,0.0625,10.631248121106
3,1600,1,0.00783205032348633,8,0.875,0.0632911392405063,10.4800322493595
3,1600,2,0.0077669620513916,9,0.833333333333333,0.0625,10.4966258889717
3,1600,3,0.00782585144042969,9,0.833333333333333,0.0625,10.5241317160073
3,1600,4,0.00783276557922363,9,0.833333333333333,0.0625,10.4645790489064
3,1600,5,0.0218992233276367,9,0.833333333333333,0.0625,10.6062350126654
3,1600,6,0.00882387161254883,9,0.833333333333333,0.0625,10.465308627805
3,1600,7,0.00786375999450684,8,0.875,0.0632911392405063,10.6021779865897
3,1600,8,0.0083920955657959,9,0.833333333333333,0.0625,10.6292522771505
3,1600,9,0.00840926170349121,9,0.833333333333333,0.0625,10.3152951099645
3,1600,10,0.0083925724029541,9,0.833333333333333,0.0625,10.5412672463002
3,3200,1,0.00850009918212891,8,0.875,0.0632911392405063,10.4424409825064
3,3200,2,0.00823140144348145,9,0.833333333333333,0.0625,10.44694248996
3,3200,3,0.0262489318847656,10,0.833333333333333,0.075,10.5214994997929
3,3200,4,0.00916266441345215,10,0.833333333333333,0.075,10.3047881044243
3,3200,5,0.0082700252532959,9,0.833333333333333,0.0625,10.5955859475232
3,3200,6,0.0266568660736084,9,0.833333333333333,0.0625,10.4012199808152
3,3200,7,0.00834846496582031,10,0.833333333333333,0.075,10.4829051802891
3,3200,8,0.0084073543548584,10,0.833333333333333,0.075,10.4099340299647
3,3200,9,0.00840592384338379,8,0.875,0.0632911392405063,10.3402512976436
3,3200,10,0.00895380973815918,10,0.833333333333333,0.075,10.4206027793381
