graph,n_sample,iter,d_cpdag,obj,TPR,FPR,time
2,400,8,0,7.027701499171608,1.0,0.0,0.04286623001098633
2,400,9,0,6.190117690939302,1.0,0.0,0.03345084190368652
2,400,10,0,6.9966568862742236,1.0,0.0,0.03525400161743164
2,500,1,0,7.020621842505207,1.0,0.0,0.03435111045837402
2,500,2,0,6.475242572453963,1.0,0.0,0.030462265014648438
2,500,3,0,6.616987212690228,1.0,0.0,0.03148174285888672
2,500,4,0,6.155564737719102,1.0,0.0,0.034549713134765625
2,500,5,0,6.684789012131545,1.0,0.0,0.03145408630371094
2,500,6,0,6.547298555674943,1.0,0.0,0.03240609169006348
2,500,7,0,6.414043948317214,1.0,0.0,0.029212236404418945
2,500,8,0,6.845219055936263,1.0,0.0,0.030068159103393555
2,500,9,0,6.198575385003159,1.0,0.0,0.03009486198425293
2,500,10,0,6.904139321875668,1.0,0.0,0.039759159088134766
3,50,1,7,13.96963518388892,0.7619047619047619,0.0,0.06286978721618652
3,50,2,6,14.842480530111938,0.8095238095238095,0.0,0.2335200309753418
3,50,3,12,14.901449285149004,0.6190476190476191,0.012658227848101266,0.06400704383850098
3,50,4,7,14.018853664034788,0.7619047619047619,0.0,0.09104585647583008
3,50,5,4,14.742705753489087,0.8571428571428571,0.0,0.18825507164001465
3,50,6,9,14.571915828412092,0.6666666666666666,0.02531645569620253,0.0957329273223877
3,50,7,6,13.675995768948665,0.7619047619047619,0.0,0.15946030616760254
3,50,8,13,15.222857212603301,0.6190476190476191,0.012658227848101266,0.06275510787963867
3,50,9,10,13.80552534965746,0.7142857142857143,0.012658227848101266,0.1465620994567871
3,50,10,9,14.071756015060153,0.6666666666666666,0.0,0.1016230583190918
3,100,1,4,12.995477046342549,0.8571428571428571,0.0,0.07176899909973145
3,100,2,3,12.783076061219312,0.9047619047619048,0.0,0.16423797607421875
3,100,3,0,12.227296707307396,1.0,0.0,0.11231708526611328
3,100,4,5,11.731818370165769,0.8571428571428571,0.0,0.12650394439697266
3,100,5,2,12.614731170651556,0.9523809523809523,0.0,0.0886697769165039
3,100,6,4,12.440038143441333,0.8571428571428571,0.0,0.11668205261230469
3,100,7,5,11.712539195685663,0.9523809523809523,0.012658227848101266,0.1663668155670166
3,100,8,4,12.749673153557106,0.9047619047619048,0.0,0.1368858814239502
3,100,9,0,11.575290956237586,1.0,0.0,0.18007302284240723
3,100,10,0,12.183307820231317,1.0,0.0,0.13728880882263184
3,200,1,0,12.034856222800979,1.0,0.0,0.09744691848754883
3,200,2,0,11.36525209418554,1.0,0.0,0.1465458869934082
3,200,3,0,11.26890674475913,1.0,0.0,0.11722493171691895
3,200,4,0,11.028036959488645,1.0,0.0,0.10820293426513672
3,200,5,0,11.353445858156322,1.0,0.0,0.10299324989318848
3,200,6,0,11.273650269612634,1.0,0.0,0.12578797340393066
3,200,7,0,11.348842581995141,1.0,0.0,0.1269090175628662
3,200,8,0,11.701053007429968,1.0,0.0,0.1605219841003418
3,200,9,0,10.76972394952197,1.0,0.0,0.16227197647094727
3,200,10,0,11.594226388108341,1.0,0.0,0.1396160125732422
3,300,1,0,11.624845878447367,1.0,0.0,0.1005258560180664
3,300,2,0,11.147764602881907,1.0,0.0,0.12888598442077637
3,300,3,0,10.973925184762496,1.0,0.0,0.10082387924194336
3,300,4,0,10.546596762167901,1.0,0.0,0.13129401206970215
3,300,5,0,11.169694808485454,1.0,0.0,0.10876989364624023
3,300,6,0,10.916529355353102,1.0,0.0,0.12339401245117188
3,300,7,0,10.8435196990647,1.0,0.0,0.14059114456176758
3,300,8,0,11.239190821935157,1.0,0.0,0.14169907569885254
3,300,9,0,10.630774864002172,1.0,0.0,0.1182861328125
3,300,10,0,11.278245542508792,1.0,0.0,0.08637690544128418
3,400,1,0,11.490676796541113,1.0,0.0,0.09490704536437988
3,400,2,0,10.888324740235024,1.0,0.0,0.11396408081054688
3,400,3,0,10.880209455221728,1.0,0.0,0.10607194900512695
3,400,4,0,10.342523226016791,1.0,0.0,0.0832362174987793
3,400,5,0,10.855312148969169,1.0,0.0,0.1205282211303711
3,400,6,0,10.760768123875255,1.0,0.0,0.12068390846252441
3,400,7,0,10.70909107555373,1.0,0.0,0.11760902404785156
3,400,8,0,11.247063985889422,1.0,0.0,0.12205314636230469
3,400,9,0,10.428748416569452,1.0,0.0,0.11422395706176758
3,400,10,0,11.20602063497714,1.0,0.0,0.11525988578796387
3,500,1,0,11.194255739400477,1.0,0.0,0.1158759593963623
3,500,2,0,10.637926395440974,1.0,0.0,0.10791206359863281
3,500,3,1,10.792168135096654,1.0,0.012658227848101266,0.1165618896484375
3,500,4,0,10.359148459012152,1.0,0.0,0.09723901748657227
3,500,5,0,10.848942650929326,1.0,0.0,0.10990023612976074
3,500,6,0,10.712786934733685,1.0,0.0,0.10093307495117188
3,500,7,0,10.600192156545669,1.0,0.0,0.10698604583740234
3,500,8,0,11.042212957984628,1.0,0.0,0.12314176559448242
3,500,9,0,10.3488983691946,1.0,0.0,0.07559514045715332
3,500,10,0,11.06666265406503,1.0,0.0,0.11085796356201172
