graph,n_sample,iter,d_cpdag,obj,TPR,FPR,time
1,3200,5,0,10.315842313573448,1.0,0.0,0.0686028003692627
1,3200,6,0,10.115388521312815,1.0,0.0,0.004210948944091797
1,3200,7,0,10.201914585474485,1.0,0.0,0.004198551177978516
1,3200,8,0,10.132492283147311,1.0,0.0,0.00422215461730957
1,3200,9,0,10.068411842663101,1.0,0.0,0.0060727596282958984
1,3200,10,0,10.145617799572094,1.0,0.0,0.0042226314544677734
2,50,1,2,11.116487457459188,0.8333333333333334,0.0,0.014210224151611328
2,50,2,0,11.757364048714518,1.0,0.0,0.013864517211914062
2,50,3,8,11.975372678827213,0.5833333333333334,0.022727272727272728,0.009729623794555664
2,50,4,4,10.80099074148268,0.8333333333333334,0.03409090909090909,0.0723419189453125
2,50,5,0,11.271952948761841,0.9166666666666666,0.011363636363636364,0.07699227333068848
2,50,6,5,11.471704467086344,0.8333333333333334,0.045454545454545456,0.08282351493835449
2,50,7,10,11.129797714449943,0.5833333333333334,0.022727272727272728,0.012759923934936523
2,50,8,2,11.559347830551111,0.9166666666666666,0.0,0.013875246047973633
2,50,9,2,10.434850344527174,0.9166666666666666,0.0,0.01666855812072754
2,50,10,6,11.031569661085905,0.6666666666666666,0.022727272727272728,0.013096809387207031
2,100,1,3,11.06752067471367,0.9166666666666666,0.022727272727272728,0.00932002067565918
2,100,2,4,10.310221814089148,0.9166666666666666,0.022727272727272728,0.011647939682006836
2,100,3,0,9.866513565866798,1.0,0.0,0.013900518417358398
2,100,4,0,9.435667910515884,1.0,0.0,0.011480569839477539
2,100,5,0,10.318588690284104,0.9166666666666666,0.011363636363636364,0.013956308364868164
2,100,6,4,10.287926518201283,0.8333333333333334,0.03409090909090909,0.010547637939453125
2,100,7,9,9.812804997764085,0.75,0.056818181818181816,0.010839700698852539
2,100,8,0,10.432769454604967,1.0,0.0,0.014988422393798828
2,100,9,0,9.202745295417975,0.9166666666666666,0.011363636363636364,0.011570930480957031
2,100,10,4,9.864509467298728,0.9166666666666666,0.022727272727272728,0.014060735702514648
2,200,1,4,10.246228851445323,0.9166666666666666,0.022727272727272728,0.008350133895874023
2,200,2,0,9.483462465993746,1.0,0.0,0.00944662094116211
2,200,3,0,9.421754602412912,1.0,0.0,0.01156473159790039
2,200,4,4,9.224722740416116,0.9166666666666666,0.022727272727272728,0.00834965705871582
2,200,5,4,9.561510033600058,0.9166666666666666,0.022727272727272728,0.008556365966796875
2,200,6,0,9.41444981495882,1.0,0.0,0.010519266128540039
2,200,7,0,9.497362221059243,1.0,0.0,0.008243799209594727
2,200,8,4,9.879204304617545,0.9166666666666666,0.022727272727272728,0.00830388069152832
2,200,9,4,9.018868803701881,0.9166666666666666,0.022727272727272728,0.08394145965576172
2,200,10,0,9.793425696777936,1.0,0.0,0.08140039443969727
2,300,1,0,9.914999334511496,1.0,0.0,0.00941610336303711
2,300,2,4,9.457095462231258,0.9166666666666666,0.022727272727272728,0.009466886520385742
2,300,3,4,9.324576577494966,0.9166666666666666,0.022727272727272728,0.009517431259155273
2,300,4,4,8.871836053203541,0.9166666666666666,0.022727272727272728,0.009473562240600586
2,300,5,0,9.477048958460639,1.0,0.0,0.00722193717956543
2,300,6,0,9.244491819933991,0.9166666666666666,0.011363636363636364,0.008364200592041016
2,300,7,0,9.128128331741504,1.0,0.0,0.01046442985534668
2,300,8,0,9.524645308896895,1.0,0.0,0.011443376541137695
2,300,9,0,8.942548667287156,1.0,0.0,0.07845520973205566
2,300,10,0,9.536657694097125,1.0,0.0,0.010466814041137695
2,400,1,0,9.83413359525997,1.0,0.0,0.07864522933959961
2,400,2,5,9.298414843927953,0.8333333333333334,0.045454545454545456,0.009742498397827148
2,400,3,0,9.232471357148034,1.0,0.0,0.008267879486083984
2,400,4,0,8.732396009135531,1.0,0.0,0.00832056999206543
2,400,5,0,9.226212668972584,1.0,0.0,0.009409904479980469
2,400,6,0,9.135845171118207,1.0,0.0,0.07796287536621094
2,400,7,0,9.073027112676897,1.0,0.0,0.0813443660736084
2,400,8,0,9.62031349209372,1.0,0.0,0.007897615432739258
2,400,9,4,8.831777460578797,0.9166666666666666,0.022727272727272728,0.010208368301391602
2,400,10,4,9.621886881463112,0.9166666666666666,0.022727272727272728,0.006010532379150391
2,500,1,0,9.616224457919635,1.0,0.0,0.01037740707397461
2,500,2,0,9.041431320144595,1.0,0.0,0.007224321365356445
2,500,3,4,9.222753440671783,0.9166666666666666,0.022727272727272728,0.008402347564697266
2,500,4,4,8.793490327868067,0.9166666666666666,0.022727272727272728,0.0072634220123291016
2,500,5,0,9.24867647045887,1.0,0.0,0.005861520767211914
2,500,6,0,9.163970625101394,0.9166666666666666,0.011363636363636364,0.00940394401550293
2,500,7,0,9.038746722881847,1.0,0.0,0.07970023155212402
2,500,8,0,9.461599077936818,1.0,0.0,0.011735200881958008
2,500,9,4,8.823333641300648,0.9166666666666666,0.022727272727272728,0.07674837112426758
2,500,10,4,9.524744524772023,0.9166666666666666,0.022727272727272728,0.008416175842285156
2,800,1,4,9.390022953424603,0.9166666666666666,0.022727272727272728,0.0061833858489990234
2,800,2,0,8.933313149956332,1.0,0.0,0.008355855941772461
2,800,3,4,9.1234425333263,0.9166666666666666,0.022727272727272728,0.07661080360412598
2,800,4,0,8.919702598997365,1.0,0.0,0.008328676223754883
2,800,5,0,9.201743246054686,1.0,0.0,0.007389068603515625
2,800,6,0,9.059883918626404,1.0,0.0,0.008360862731933594
2,800,7,0,9.138418513536436,1.0,0.0,0.00833892822265625
2,800,8,0,9.318138242606693,1.0,0.0,0.009402751922607422
2,800,9,4,8.849271009687069,0.9166666666666666,0.022727272727272728,0.005935192108154297
2,800,10,4,9.243041469117829,0.9166666666666666,0.022727272727272728,0.0851430892944336
2,1000,1,0,9.209805548333273,1.0,0.0,0.008460044860839844
2,1000,2,4,8.946958022799587,0.9166666666666666,0.022727272727272728,0.008441686630249023
2,1000,3,4,9.03224912542084,0.9166666666666666,0.022727272727272728,0.008477926254272461
2,1000,4,0,8.87861453052004,1.0,0.0,0.005900859832763672
2,1000,5,0,9.204501610267034,1.0,0.0,0.008236408233642578
2,1000,6,4,9.052773639510233,0.9166666666666666,0.022727272727272728,0.005340576171875
2,1000,7,0,9.083047877416991,1.0,0.0,0.009474992752075195
2,1000,8,4,9.231665500881443,0.9166666666666666,0.022727272727272728,0.007353067398071289
2,1000,9,4,8.821089315726114,0.9166666666666666,0.022727272727272728,0.0728139877319336
2,1000,10,0,9.073079046303254,1.0,0.0,0.00635075569152832
2,1600,1,0,8.964718110639698,1.0,0.0,0.00844717025756836
2,1600,2,4,8.992744538785969,0.9166666666666666,0.022727272727272728,0.005974769592285156
2,1600,3,4,9.01332896226178,0.9166666666666666,0.022727272727272728,0.008517265319824219
2,1600,4,0,8.935369511780694,1.0,0.0,0.0059642791748046875
2,1600,5,4,9.094725151575798,0.9166666666666666,0.022727272727272728,0.008505105972290039
2,1600,6,0,8.942616521340499,1.0,0.0,0.008448123931884766
2,1600,7,0,9.088134321226187,1.0,0.0,0.07814168930053711
2,1600,8,0,9.108147789709733,1.0,0.0,0.005163669586181641
2,1600,9,0,8.791585712090573,1.0,0.0,0.008382797241210938
2,1600,10,0,9.012867152905573,1.0,0.0,0.008443355560302734
2,3200,1,0,8.959839973291443,1.0,0.0,0.007944583892822266
2,3200,2,0,8.968443553407338,1.0,0.0,0.006175041198730469
2,3200,3,0,9.03993370915709,1.0,0.0,0.00758814811706543
2,3200,4,4,8.830589225377835,0.9166666666666666,0.022727272727272728,0.0062389373779296875
2,3200,5,0,9.11251511229121,1.0,0.0,0.006193399429321289
2,3200,6,4,8.920348772267605,0.9166666666666666,0.022727272727272728,0.022735118865966797
2,3200,7,0,9.004001942096606,1.0,0.0,0.00861048698425293
2,3200,8,0,8.92958624332893,1.0,0.0,0.008628129959106445
2,3200,9,0,8.866616666435077,1.0,0.0,0.008614540100097656
2,3200,10,0,8.942092116265503,1.0,0.0,0.008902788162231445
3,50,1,12,14.11052456553174,0.5714285714285714,0.0379746835443038,0.11543893814086914
3,50,2,0,15.179136422544536,1.0,0.0,0.18238210678100586
3,50,3,7,14.548876330796316,0.7142857142857143,0.0,0.1018366813659668
3,50,4,5,13.890622730844957,0.8571428571428571,0.0,0.11102676391601562
3,50,5,8,13.689280503239292,0.7142857142857143,0.0,0.12124466896057129
3,50,6,14,14.999295836098778,0.6190476190476191,0.06329113924050633,0.19130754470825195
3,50,7,1,13.95305070001918,0.9523809523809523,0.0,0.11827635765075684
3,50,8,5,14.771450919568592,0.8095238095238095,0.0,0.10648155212402344
3,50,9,2,13.541049708472201,0.9523809523809523,0.0,0.1863422393798828
3,50,10,6,14.288870292540757,0.8095238095238095,0.012658227848101266,0.09999513626098633
3,100,1,0,13.081891381902707,1.0,0.0,0.118194580078125
3,100,2,0,12.588891145722929,1.0,0.0,0.11140108108520508
3,100,3,0,12.337057268502672,1.0,0.0,0.10112905502319336
3,100,4,0,11.82751852268068,1.0,0.0,0.09062457084655762
3,100,5,2,12.677694483329306,0.9523809523809523,0.0,0.08707714080810547
3,100,6,0,12.668337946279436,1.0,0.0,0.09317350387573242
3,100,7,3,11.975395236432709,1.0,0.012658227848101266,0.10389542579650879
3,100,8,0,12.937840994325459,1.0,0.0,0.1017451286315918
3,100,9,1,11.591479212810984,0.9523809523809523,0.0,0.10457682609558105
3,100,10,0,12.174146516344972,1.0,0.0,0.07791781425476074
3,200,1,0,12.13716877319358,1.0,0.0,0.016924619674682617
3,200,2,0,11.393367686235461,1.0,0.0,0.023771286010742188
3,200,3,0,11.28552330009423,1.0,0.0,0.012851476669311523
3,200,4,0,11.075323546282108,1.0,0.0,0.07788276672363281
3,200,5,0,11.446863472745383,1.0,0.0,0.08089923858642578
3,200,6,0,11.38429897947988,1.0,0.0,0.0759584903717041
3,200,7,0,11.394213644788362,1.0,0.0,0.07193708419799805
3,200,8,0,11.75009969490175,1.0,0.0,0.07090616226196289
3,200,9,0,10.831386085402569,1.0,0.0,0.021693706512451172
3,200,10,0,11.627995125228287,1.0,0.0,0.014109134674072266
3,300,1,0,11.685603355898644,1.0,0.0,0.07125735282897949
3,300,2,0,11.183799721249631,1.0,0.0,0.07797026634216309
3,300,3,0,11.034939936482633,1.0,0.0,0.07371377944946289
3,300,4,0,10.62796067409545,1.0,0.0,0.016953468322753906
3,300,5,0,11.203036884543176,1.0,0.0,0.009872674942016602
3,300,6,0,11.001699952157345,1.0,0.0,0.07693290710449219
3,300,7,0,10.900976010046104,1.0,0.0,0.01697564125061035
3,300,8,0,11.306509762183435,1.0,0.0,0.011964082717895508
3,300,9,0,10.722342399864413,1.0,0.0,0.008920669555664062
3,300,10,0,11.336534369722587,1.0,0.0,0.017078638076782227
3,400,1,0,11.529068952346124,1.0,0.0,0.013845682144165039
3,400,2,0,10.923420272547517,1.0,0.0,0.0749824047088623
3,400,3,0,10.898551408799074,1.0,0.0,0.012038469314575195
3,400,4,0,10.392868687887466,1.0,0.0,0.021866321563720703
3,400,5,0,10.907146335260117,1.0,0.0,0.009917497634887695
3,400,6,0,10.816263281323385,1.0,0.0,0.021793603897094727
3,400,7,0,10.757343084538729,1.0,0.0,0.018715620040893555
3,400,8,0,11.28451809624361,1.0,0.0,0.013911008834838867
3,400,9,0,10.47714297053499,1.0,0.0,0.016881227493286133
3,400,10,0,11.259262903596918,1.0,0.0,0.06795120239257812
3,500,1,0,11.22660692647767,1.0,0.0,0.012138605117797852
3,500,2,0,10.692629717751291,1.0,0.0,0.016963958740234375
3,500,3,1,10.854523009017191,1.0,0.012658227848101266,0.06800603866577148
3,500,4,0,10.412210714567804,1.0,0.0,0.012062311172485352
3,500,5,0,10.876510315919354,1.0,0.0,0.016802310943603516
3,500,6,0,10.795190412096563,1.0,0.0,0.07834815979003906
3,500,7,0,10.626224782286439,1.0,0.0,0.011945486068725586
3,500,8,0,11.086654767553329,1.0,0.0,0.08068013191223145
3,500,9,0,10.414343844827545,1.0,0.0,0.016869544982910156
3,500,10,0,11.144855992926324,1.0,0.0,0.07727742195129395
3,800,1,0,10.928954276687445,1.0,0.0,0.013910293579101562
3,800,2,0,10.476838240835374,1.0,0.0,0.07590174674987793
3,800,3,0,10.666310874926175,1.0,0.0,0.08356881141662598
3,800,4,0,10.482331307052807,1.0,0.0,0.07625436782836914
3,800,5,0,10.757053476998134,1.0,0.0,0.07613015174865723
3,800,6,0,10.603303464665212,1.0,0.0,0.07613992691040039
3,800,7,0,10.696555394792808,1.0,0.0,0.009132623672485352
3,800,8,0,10.866809101492452,1.0,0.0,0.012287378311157227
3,800,9,0,10.391013010359345,1.0,0.0,0.06995272636413574
3,800,10,0,10.789760192259655,1.0,0.0,0.012998104095458984
3,1000,1,0,10.751832459031153,1.0,0.0,0.01694941520690918
3,1000,2,0,10.464502814602415,1.0,0.0,0.012033224105834961
3,1000,3,0,10.551449992386075,1.0,0.0,0.009010791778564453
3,1000,4,0,10.408912556883557,1.0,0.0,0.012048482894897461
3,1000,5,0,10.727346495386003,1.0,0.0,0.018887758255004883
3,1000,6,0,10.566437893635241,1.0,0.0,0.01695728302001953
3,1000,7,0,10.619004948410641,1.0,0.0,0.07444357872009277
3,1000,8,0,10.768313344876509,1.0,0.0,0.07800745964050293
3,1000,9,0,10.33841865607062,1.0,0.0,0.07747793197631836
3,1000,10,0,10.608724377350532,1.0,0.0,0.07900023460388184
3,1600,1,0,10.461944551410934,1.0,0.0,0.07389235496520996
3,1600,2,0,10.478291138940172,1.0,0.0,0.07099771499633789
3,1600,3,0,10.501889649674048,1.0,0.0,0.0090179443359375
3,1600,4,0,10.439917965001106,1.0,0.0,0.009022712707519531
3,1600,5,0,10.584997380099363,1.0,0.0,0.07056546211242676
3,1600,6,0,10.438975654338577,1.0,0.0,0.07195138931274414
3,1600,7,0,10.575711180274668,1.0,0.0,0.07035517692565918
3,1600,8,0,10.608911404581153,1.0,0.0,0.06986308097839355
3,1600,9,0,10.289768766509818,1.0,0.0,0.007177114486694336
3,1600,10,1,10.518129238141874,1.0,0.012658227848101266,0.01713252067565918
3,3200,1,0,10.43015173667877,1.0,0.0,0.00926828384399414
3,3200,2,0,10.435234743126074,1.0,0.0,0.013274908065795898
3,3200,3,0,10.50733299954065,1.0,0.0,0.012289285659790039
3,3200,4,0,10.292991763184839,1.0,0.0,0.06626391410827637
3,3200,5,0,10.58262200268869,1.0,0.0,0.008289813995361328
3,3200,6,0,10.386341438795796,1.0,0.0,0.012297868728637695
3,3200,7,0,10.470932946611756,1.0,0.0,0.01719355583190918
3,3200,8,0,10.397143944969079,1.0,0.0,0.06549644470214844
3,3200,9,0,10.329370190998477,1.0,0.0,0.012190580368041992
3,3200,10,0,10.410983022615712,1.0,0.0,0.07296276092529297
